time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
640800	999.0	185.73852589056477	22222.0	15713.326891527458	388.2	126.99039333744896	23609.2	15646.59980187389	546.8	13.599999999999998	1599.4	15.06784656146989	10259.0	193.1703911058835	2734	546.8	520	555	13.599999999999998	51295	10259.0	9946	10421	193.1703911058835	7997	1599.4	1584	1621	15.06784656146989	10	647	45
644400	1265.4	452.7929328070393	33333.0	18592.25910964023	398.4	107.42178549996272	34996.8	18808.360411263922	549.8	14.20422472365176	1610.8	17.904189453868053	10391.8	172.75115050268118	2749	549.8	522	561	14.20422472365176	51959	10391.8	10111	10575	172.75115050268118	8054	1610.8	1594	1635	17.904189453868053	15	664	57
648000	1065.6	412.9438702777897	37777.4	11331.041163105887	349.8	44.196832465686946	39192.8	11581.61203632724	553.2	14.1336477952438	1620.4	19.147845831842286	10508.4	168.3705437420691	2766	553.2	526	566	14.1336477952438	52542	10508.4	10225	10666	168.3705437420691	8102	1620.4	1600	1645	19.147845831842286	17	583	48
651600	1087.8	393.3850022560596	33333.0	21081.640249278516	196.2	142.12023079069354	34617.0	21464.019446506285	556.2	12.51239385569364	1630.2	16.98705389406886	10573.8	148.57779107255564	2781	556.2	532	567	12.51239385569364	52869	10573.8	10354	10760	148.57779107255564	8151	1630.2	1611	1654	16.98705389406886	15	327	49
655200	1265.4	447.31760528733946	44444.0	15713.326891527458	329.4	146.47129411594614	46038.8	15992.118226176293	560.2	12.351518125315605	1641.6	17.21162397916013	10683.6	146.5995907224846	2801	560.2	537	573	12.351518125315605	53418	10683.6	10506	10851	146.5995907224846	8208	1641.6	1620	1664	17.21162397916013	20	549	57
658800	1110.0	336.67966971588885	44444.0	21081.640249278516	400.8	217.04414297557076	45954.8	21329.916956237783	564.2	12.023310692151307	1651.6	15.081114017207085	10817.2	187.98127566329578	2821	564.2	541	574	12.023310692151307	54086	10817.2	10577	11023	187.98127566329578	8258	1651.6	1631	1670	15.081114017207085	20	668	50
662400	1043.4	113.19823320175982	35555.2	20366.799418661736	328.8	106.90444331270801	36927.4	20394.163553330643	567.4	11.288932633336067	1661.0	15.773395322504284	10926.8	198.07412753815174	2837	567.4	545	575	11.288932633336067	54634	10926.8	10669	11170	198.07412753815174	8305	1661.0	1640	1680	15.773395322504284	16	548	47
666000	1176.6	341.04287120536617	37777.4	19372.69046467217	334.2	123.8327904878187	39288.2	19430.296965306527	570.8	12.448293055676347	1671.6	14.568459081179451	11038.2	181.9103075694173	2854	570.8	546	578	12.448293055676347	55191	11038.2	10774	11238	181.9103075694173	8358	1671.6	1652	1690	14.568459081179451	17	557	53
669600	999.0	297.844254602972	37777.4	22878.949299301312	414.6	140.6280199675726	39191.0	23047.91432646347	574.2	10.64706532336493	1680.6	15.200000000000001	11176.4	169.73697299056562	2871	574.2	553	581	10.64706532336493	55882	11176.4	10902	11317	169.73697299056562	8403	1680.6	1658	1698	15.200000000000001	17	691	45
673200	976.8	237.03113719509508	35555.2	14740.407218255541	390.6	128.84502318677272	36922.6	14860.573119499799	577.4	11.825396399275585	1689.4	13.836184445142381	11306.6	183.87234702368923	2887	577.4	554	586	11.825396399275585	56533	11306.6	10992	11487	183.87234702368923	8447	1689.4	1668	1703	13.836184445142381	16	651	44
676800	1065.6	180.35365258291833	39999.6	15071.693688500969	316.8	141.40919347765197	41382.0	15186.790905257109	581.0	12.345039489608771	1699.0	14.324803663575986	11412.2	145.34428093323797	2905	581.0	557	592	12.345039489608771	57061	11412.2	11180	11557	145.34428093323797	8495	1699.0	1676	1715	14.324803663575986	18	528	48
680400	1087.8	177.6	31110.8	22662.08232621177	322.2	102.60877155487245	32520.8	22699.259268971753	583.8	13.422369388450011	1708.8	13.585286158193357	11519.6	146.48221735077607	2919	583.8	558	597	13.422369388450011	57598	11519.6	11319	11704	146.48221735077607	8544	1708.8	1688	1725	13.585286158193357	14	537	49
684000	910.2	503.30881176470575	22222.0	12171.490672879801	348.0	101.20276676059801	23480.2	12487.840508270436	585.8	13.658696863171096	1717.0	11.045361017187261	11635.6	146.7931878528428	2929	585.8	560	600	13.658696863171096	58178	11635.6	11441	11795	146.7931878528428	8585	1717.0	1703	1731	11.045361017187261	10	580	41
687600	1087.8	256.983579241943	31110.8	17777.6	373.8	95.76721777309812	32572.4	17916.161336625653	588.6	14.458215657542253	1726.8	9.130169768410662	11760.2	161.67918851849794	2943	588.6	561	603	14.458215657542253	58801	11760.2	11550	11898	161.67918851849794	8634	1726.8	1715	1738	9.130169768410662	14	623	49
691200	932.4	268.2436206137995	35555.2	16329.768319238334	342.0	152.4283438209574	36829.6	16686.82817793723	591.8	15.702229141112415	1735.2	10.514751542475931	11874.2	194.2219349095256	2959	591.8	562	608	15.702229141112415	59371	11874.2	11595	12091	194.2219349095256	8676	1735.2	1720	1749	10.514751542475931	16	570	42
694800	821.4	318.6299420958426	26666.4	18053.238142782033	375.6	64.9110160142329	27863.4	18309.457366071776	594.2	16.44870815596167	1742.6	11.740528097151337	11999.4	181.8379498344611	2971	594.2	563	612	16.44870815596167	59997	11999.4	11739	12193	181.8379498344611	8713	1742.6	1729	1758	11.740528097151337	12	626	37
698400	932.4	294.5162813835595	28888.6	13333.199999999999	363.6	114.36887688527854	30184.6	13447.182866310699	596.8	17.12775525280531	1751.0	14.198591479439079	12120.6	200.50994987780533	2984	596.8	565	617	17.12775525280531	60603	12120.6	11813	12291	200.50994987780533	8755	1751.0	1736	1769	14.198591479439079	13	606	42
702000	1043.4	54.37867228978655	33333.0	7027.213416426172	375.6	65.81975387374219	34752.0	7063.013209671917	599.8	17.139428228502837	1760.4	14.207040508142432	12245.8	206.10036390069766	2999	599.8	568	620	17.139428228502837	61229	12245.8	11915	12422	206.10036390069766	8802	1760.4	1745	1778	14.207040508142432	15	626	47
705600	1065.6	355.2	39999.6	11331.041163105885	316.8	199.95939587826325	41382.0	11513.855531489007	603.4	17.10672382427448	1770.0	15.697133496278868	12351.4	148.8550973262253	3017	603.4	572	624	17.10672382427448	61757	12351.4	12106	12495	148.8550973262253	8850	1770.0	1751	1787	15.697133496278868	18	528	48
709200	1332.0	243.18881553229377	48888.4	23933.82646882859	264.0	162.98588895975013	50484.4	24171.179578994484	607.8	15.942396306703705	1782.0	13.914021704740868	12439.4	124.15893040776406	3039	607.8	579	627	15.942396306703705	62197	12439.4	12291	12605	124.15893040776406	8910	1782.0	1765	1797	13.914021704740868	22	440	60
712800	1021.2	215.23698566928502	28888.6	18053.238142782033	438.6	103.0079608574017	30348.4	18222.80894483614	610.4	17.18836815989232	1791.2	13.43726162579266	12585.6	128.50307389319525	3052	610.4	579	630	17.18836815989232	62928	12585.6	12415	12704	128.50307389319525	8956	1791.2	1776	1807	13.43726162579266	13	731	46
716400	932.4	239.10131743677198	35555.2	12957.541300725226	414.0	168.71632997430925	36901.6	12888.26734049228	613.6	16.25546062097288	1799.6	13.514436725220923	12723.6	174.4392157744353	3068	613.6	584	632	16.25546062097288	63618	12723.6	12456	12880	174.4392157744353	8998	1799.6	1784	1817	13.514436725220923	16	690	42
720000	976.8	367.47538693088006	24444.2	10886.512212825557	322.2	189.8087458469709	25743.2	11050.017400891276	615.8	16.868906307167634	1808.4	12.986146464598342	12831.0	219.63515201351535	3079	615.8	585	635	16.868906307167634	64155	12831.0	12550	13073	219.63515201351535	9042	1808.4	1791	1827	12.986146464598342	11	537	44
723600	1554.0	280.8102562229521	51110.6	18053.23814278203	459.6	39.862764580495416	53124.2	18273.738001842976	620.4	16.74037036627326	1822.4	14.03709371629327	12984.2	217.78650095908148	3102	620.4	591	642	16.74037036627326	64921	12984.2	12711	13226	217.78650095908148	9112	1822.4	1806	1844	14.03709371629327	23	766	70
727200	1198.8	353.8097794013048	33333.0	27216.28053206389	369.6	160.3852861081714	34901.4	27484.75101287985	623.4	16.644518617250544	1833.2	12.607934009979589	13107.4	187.7281012528492	3117	623.4	594	643	16.644518617250544	65537	13107.4	12828	13312	187.7281012528492	9166	1833.2	1816	1851	12.607934009979589	15	616	54
730800	976.8	215.23698566928502	28888.6	20607.835020690556	394.2	89.53077683121039	30259.6	20815.653259986822	626.0	15.684387141358123	1842.0	11.575836902790225	13238.8	163.2291640608381	3130	626.0	598	643	15.684387141358123	66194	13238.8	12977	13416	163.2291640608381	9210	1842.0	1825	1856	11.575836902790225	13	657	44
734400	1043.4	258.8942641311313	37777.4	15071.69368850097	336.0	103.01844495040682	39156.8	15197.243452679173	629.4	14.677874505527017	1851.4	13.275541420220872	13350.8	137.9266471716035	3147	629.4	603	644	14.677874505527017	66754	13350.8	13142	13509	137.9266471716035	9257	1851.4	1832	1865	13.275541420220872	17	560	47
738000	1132.2	108.75734457957311	37777.4	15071.693688500969	359.4	35.718902558729326	39269.0	15156.635154281441	632.8	15.197368193210295	1861.6	12.753038853543888	13470.6	142.56030302998096	3164	632.8	606	648	15.197368193210295	67353	13470.6	13254	13645	142.56030302998096	9308	1861.6	1843	1876	12.753038853543888	17	599	51
741600	976.8	393.3850022560596	35555.2	29312.83122047408	429.6	74.58847095898936	36961.6	29656.19300989256	636.0	13.386560424545209	1870.4	11.80847153530041	13613.8	138.87173938566477	3180	636.0	614	651	13.386560424545209	68069	13613.8	13409	13748	138.87173938566477	9352	1870.4	1854	1884	11.80847153530041	16	716	44
