time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
817200	0.0	0.0	6666.6	13333.199999999999	393.6	438.4657797365719	7060.2	13207.517168643015	153.8	6.675327707311454	1052.8	19.072493282211425	24448.8	954.4697795111168	769	153.8	145	165	6.675327707311454	122244	24448.8	22644	25278	954.4697795111168	5264	1052.8	1036	1084	19.072493282211425	3	656	0
820800	0.0	0.0	2222.2	4444.4	438.6	353.3607788082882	2660.8	4631.220806655628	154.0	6.752777206453653	1052.8	19.072493282211425	24595.0	1036.9696234702346	770	154.0	145	165	6.752777206453653	122975	24595.0	22663	25556	1036.9696234702346	5264	1052.8	1036	1084	19.072493282211425	1	731	0
824400	0.0	0.0	4444.4	5443.2561064127785	525.6	511.64698767802787	4970.0	5223.553617988428	154.4	6.374950980203691	1052.8	19.072493282211425	24770.2	1091.1603731807713	772	154.4	146	165	6.374950980203691	123851	24770.2	22818	26003	1091.1603731807713	5264	1052.8	1036	1084	19.072493282211425	2	876	0
828000	0.0	0.0	13333.2	8314.711044889053	378.0	268.16039976103855	13711.2	8329.445441324411	155.6	6.086049621881176	1052.8	19.072493282211425	24896.2	1091.7830187358659	778	155.6	148	166	6.086049621881176	124481	24896.2	23025	26247	1091.7830187358659	5264	1052.8	1036	1084	19.072493282211425	6	630	0
831600	0.0	0.0	2222.2	4444.4	213.6	346.8103804674825	2435.8	4350.1316026069835	155.8	6.013318551349163	1052.8	19.072493282211425	24967.4	997.4933784241377	779	155.8	148	166	6.013318551349163	124837	24967.4	23323	26247	997.4933784241377	5264	1052.8	1036	1084	19.072493282211425	1	356	0
835200	0.0	0.0	2222.2	4444.4	270.6	387.41791388628377	2492.8	4324.364619224425	156.0	5.966573556070519	1052.8	19.072493282211425	25057.6	896.4600604600296	780	156.0	148	166	5.966573556070519	125288	25057.6	23667	26247	896.4600604600296	5264	1052.8	1036	1084	19.072493282211425	1	451	0
838800	0.0	0.0	4444.4	5443.2561064127785	104.4	100.60337966489992	4548.8	5358.280261427168	156.4	6.053098380168622	1052.8	19.072493282211425	25092.4	905.9994701985206	782	156.4	149	167	6.053098380168622	125462	25092.4	23667	26247	905.9994701985206	5264	1052.8	1036	1084	19.072493282211425	2	174	0
842400	0.0	0.0	6666.6	8888.8	139.8	237.17537814874458	6806.4	8939.22120992651	157.0	5.549774770204643	1052.8	19.072493282211425	25139.0	884.9309577588525	785	157.0	151	167	5.549774770204643	125695	25139.0	23667	26247	884.9309577588525	5264	1052.8	1036	1084	19.072493282211425	3	233	0
846000	0.0	0.0	11111.0	12171.490672879801	336.6	423.19527407569194	11447.6	12559.359802155524	158.0	5.366563145999495	1052.8	19.072493282211425	25251.2	870.7289819455879	790	158.0	152	167	5.366563145999495	126256	25251.2	23681	26247	870.7289819455879	5264	1052.8	1036	1084	19.072493282211425	5	561	0
849600	0.0	0.0	6666.6	8888.8	397.8	535.1334039284037	7064.4	8697.499815464213	158.6	5.851495535331117	1052.8	19.072493282211425	25383.8	845.2484605132387	793	158.6	153	169	5.851495535331117	126919	25383.8	23771	26264	845.2484605132387	5264	1052.8	1036	1084	19.072493282211425	3	663	0
853200	0.0	0.0	4444.4	8888.8	232.2	215.6380300410853	4676.6	8875.806140289456	159.0	5.932958789676531	1052.8	19.072493282211425	25461.2	821.5325678267417	795	159.0	153	169	5.932958789676531	127306	25461.2	23938	26417	821.5325678267417	5264	1052.8	1036	1084	19.072493282211425	2	387	0
856800	0.0	0.0	13333.2	12957.541300725226	392.4	387.2041322093554	13725.6	12702.12071427445	160.2	4.955804677345546	1052.8	19.072493282211425	25592.0	887.9736482576495	801	160.2	155	169	4.955804677345546	127960	25592.0	24032	26737	887.9736482576495	5264	1052.8	1036	1084	19.072493282211425	6	654	0
860400	0.0	0.0	8888.8	4444.4	483.6	596.8187664609752	9372.4	4717.85924334332	161.0	5.176871642217914	1052.8	19.072493282211425	25753.2	1044.600861573453	805	161.0	155	170	5.176871642217914	128766	25753.2	24054	27229	1044.600861573453	5264	1052.8	1036	1084	19.072493282211425	4	806	0
864000	0.0	0.0	11111.0	17213.087183884243	183.0	226.19283808290658	11294.0	17096.049473489482	162.0	5.329165037789691	1052.8	19.072493282211425	25814.2	1013.0380841804517	810	162.0	156	170	5.329165037789691	129071	25814.2	24245	27331	1013.0380841804517	5264	1052.8	1036	1084	19.072493282211425	5	305	0
867600	0.0	0.0	8888.8	8314.711044889053	285.6	412.2633139147843	9174.4	8216.26834031119	162.8	5.741080037762929	1052.8	19.072493282211425	25909.4	900.3662810212297	814	162.8	156	171	5.741080037762929	129547	25909.4	24598	27331	900.3662810212297	5264	1052.8	1036	1084	19.072493282211425	4	476	0
871200	0.0	0.0	6666.6	5443.2561064127785	243.0	218.52688621769175	6909.6	5542.272154992031	163.4	5.314132102234569	1052.8	19.072493282211425	25990.4	860.4381674472605	817	163.4	157	171	5.314132102234569	129952	25990.4	24737	27332	860.4381674472605	5264	1052.8	1036	1084	19.072493282211425	3	405	0
874800	0.0	0.0	6666.6	8888.8	282.0	320.69424690817266	6948.6	8697.527133616773	164.0	4.69041575982343	1052.8	19.072493282211425	26084.4	884.2064464818156	820	164.0	158	171	4.69041575982343	130422	26084.4	24748	27343	884.2064464818156	5264	1052.8	1036	1084	19.072493282211425	3	470	0
878400	0.0	0.0	11111.0	7027.213416426172	141.0	160.7843275944518	11252.0	7008.15593433822	165.0	5.253570214625479	1052.8	19.072493282211425	26131.4	896.2246593349237	825	165.0	158	173	5.253570214625479	130657	26131.4	24769	27343	896.2246593349237	5264	1052.8	1036	1084	19.072493282211425	5	235	0
882000	0.0	0.0	15555.4	16629.422089778105	361.2	240.1244677245532	15916.6	16485.490197140032	166.4	6.6211781428987395	1052.8	19.072493282211425	26251.8	829.0807922030277	832	166.4	158	177	6.6211781428987395	131259	26251.8	24953	27361	829.0807922030277	5264	1052.8	1036	1084	19.072493282211425	7	602	0
885600	0.0	0.0	2222.2	4444.4	640.2	292.60444289176473	2862.4	4353.502525553419	166.6	6.945502141674135	1052.8	19.072493282211425	26465.2	821.4736514338119	833	166.6	158	178	6.945502141674135	132326	26465.2	25075	27508	821.4736514338119	5264	1052.8	1036	1084	19.072493282211425	1	1067	0
889200	0.0	0.0	2222.2	4444.4	658.8	549.3215451809623	2881.0	4175.300995137955	166.8	6.968500556073738	1052.8	19.072493282211425	26684.8	915.1800697130592	834	166.8	158	178	6.968500556073738	133424	26684.8	25075	27811	915.1800697130592	5264	1052.8	1036	1084	19.072493282211425	1	1098	0
892800	0.0	0.0	2222.2	4444.4	328.2	362.38509903140334	2550.4	4455.559969296788	167.0	7.042726744663604	1052.8	19.072493282211425	26794.2	1009.3854367881479	835	167.0	158	178	7.042726744663604	133971	26794.2	25085	28146	1009.3854367881479	5264	1052.8	1036	1084	19.072493282211425	1	547	0
896400	0.0	0.0	11111.0	9937.980519200066	279.0	325.8336999145423	11390.0	9661.073770549525	168.0	7.0710678118654755	1052.8	19.072493282211425	26887.2	1028.8332031967088	840	168.0	159	178	7.0710678118654755	134436	26887.2	25256	28415	1028.8332031967088	5264	1052.8	1036	1084	19.072493282211425	5	465	0
900000	0.0	0.0	8888.8	8314.711044889053	216.0	411.21673117712515	9104.8	8372.783943229397	168.8	6.43117407632541	1052.8	19.072493282211425	26959.2	926.6883834385753	844	168.8	161	178	6.43117407632541	134796	26959.2	25602	28427	926.6883834385753	5264	1052.8	1036	1084	19.072493282211425	4	360	0
903600	0.0	0.0	2222.2	4444.4	249.0	229.90258806720726	2471.2	4626.611131270922	169.0	6.2289646009589745	1052.8	19.072493282211425	27042.2	874.4027447349418	845	169.0	161	178	6.2289646009589745	135211	27042.2	25805	28427	874.4027447349418	5264	1052.8	1036	1084	19.072493282211425	1	415	0
907200	0.0	0.0	6666.6	8888.800000000001	355.2	395.2611288755827	7021.8	9040.887000731733	169.6	6.216108107168021	1052.8	19.072493282211425	27160.6	910.3646741828244	848	169.6	161	178	6.216108107168021	135803	27160.6	25805	28461	910.3646741828244	5264	1052.8	1036	1084	19.072493282211425	3	592	0
910800	0.0	0.0	6666.6	5443.2561064127785	163.8	213.4988524559324	6830.4	5366.311045774369	170.2	6.4	1052.8	19.072493282211425	27215.2	924.4748563373695	851	170.2	161	179	6.4	136076	27215.2	25805	28461	924.4748563373695	5264	1052.8	1036	1084	19.072493282211425	3	273	0
914400	0.0	0.0	6666.6	5443.2561064127785	106.2	200.61545304387698	6772.8	5532.9263649537215	170.8	6.305553108173778	1052.8	19.072493282211425	27250.6	931.0083995324638	854	170.8	162	179	6.305553108173778	136253	27250.6	25805	28461	931.0083995324638	5264	1052.8	1036	1084	19.072493282211425	3	177	0
918000	0.0	0.0	8888.8	8314.711044889053	244.8	251.81850607133703	9133.6	8556.81748315342	171.6	6.374950980203691	1052.8	19.072493282211425	27332.2	954.2078180354633	858	171.6	163	179	6.374950980203691	136661	27332.2	25805	28461	954.2078180354633	5264	1052.8	1036	1084	19.072493282211425	4	408	0
921600	0.0	0.0	6666.6	5443.2561064127785	412.2	380.92014911264533	7078.8	5097.53290916302	172.2	6.554387843269575	1052.8	19.072493282211425	27469.6	983.5339546756888	861	172.2	163	180	6.554387843269575	137348	27469.6	25805	28461	983.5339546756888	5264	1052.8	1036	1084	19.072493282211425	3	687	0
925200	0.0	0.0	15555.4	8888.8	313.2	414.6716291235753	15868.6	8875.362270916045	173.6	6.770524351924302	1052.8	19.072493282211425	27574.0	948.5243275741535	868	173.6	164	181	6.770524351924302	137870	27574.0	25866	28461	948.5243275741535	5264	1052.8	1036	1084	19.072493282211425	7	522	0
928800	0.0	0.0	4444.4	8888.8	371.4	455.5513582462465	4815.8	8728.324934373146	174.0	7.0710678118654755	1052.8	19.072493282211425	27697.8	848.0555170506233	870	174.0	164	181	7.0710678118654755	138489	27697.8	26114	28461	848.0555170506233	5264	1052.8	1036	1084	19.072493282211425	2	619	0
932400	0.0	0.0	4444.4	5443.2561064127785	348.6	479.39361697878286	4793.0	5378.989793632258	174.4	7.364781055808788	1052.8	19.072493282211425	27814.0	702.5134874150104	872	174.4	164	181	7.364781055808788	139070	27814.0	26530	28463	702.5134874150104	5264	1052.8	1036	1084	19.072493282211425	2	581	0
936000	0.0	0.0	8888.8	4444.4	385.8	319.770167464071	9274.6	4492.542825616691	175.2	7.194442299441979	1052.8	19.072493282211425	27942.6	641.2205860700357	876	175.2	165	182	7.194442299441979	139713	27942.6	26846	28568	641.2205860700357	5264	1052.8	1036	1084	19.072493282211425	4	643	0
939600	0.0	0.0	4444.4	5443.2561064127785	394.2	399.48737151504554	4838.6	5636.009886435616	175.6	7.525955088890711	1052.8	19.072493282211425	28074.0	758.606881065549	878	175.6	165	183	7.525955088890711	140370	28074.0	26846	28897	758.606881065549	5264	1052.8	1036	1084	19.072493282211425	2	657	0
