time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	865.8	226.39646640351964	57777.2	29312.83122047408	0.0	0.0	58643.0	29491.556276331026	5.2	2.6381811916545836	7.8	2.039607805437114	0.0	0.0	26	5.2	2	10	2.6381811916545836	0	0.0	0	0	0.0	39	7.8	4	10	2.039607805437114	26	0	39
3600	1198.8	147.25814069177974	86665.8	22662.082326211774	0.0	0.0	87864.6	22790.632624830752	13.0	3.1622776601683795	18.6	2.244994432064365	0.0	0.0	65	13.0	9	18	3.1622776601683795	0	0.0	0	0	0.0	93	18.6	15	21	2.244994432064365	39	0	54
7200	1110.0	371.47705178112955	84443.6	24944.133134667158	0.0	0.0	85553.6	25300.347733578685	20.6	2.5768197453450252	28.6	3.7202150475476548	0.0	0.0	103	20.6	18	25	2.5768197453450252	0	0.0	0	0	0.0	143	28.6	24	35	3.7202150475476548	38	0	50
10800	1309.8	339.5946996052795	102221.2	21545.02835830113	0.0	0.0	103531.0	21879.414087219062	29.8	3.3105890714493698	40.4	3.7202150475476548	0.0	0.0	149	29.8	25	35	3.3105890714493698	0	0.0	0	0	0.0	202	40.4	36	46	3.7202150475476548	46	0	59
14400	865.8	332.259175945526	66666.0	25336.978296553047	0.0	0.0	67531.8	25648.769447285384	35.8	4.445222154178574	48.2	2.6381811916545836	0.0	0.0	179	35.8	31	44	4.445222154178574	0	0.0	0	0	0.0	241	48.2	45	53	2.6381811916545836	30	0	39
18000	1198.8	190.9716209283463	73332.6	13333.2	0.0	0.0	74531.4	13510.982386192354	42.4	5.083306010855534	59.0	3.63318042491699	0.0	0.0	212	42.4	37	52	5.083306010855534	0	0.0	0	0	0.0	295	59.0	55	65	3.63318042491699	33	0	54
21600	1154.4	400.8314358929449	91110.2	20366.799418661736	75.6	39.72706885739244	92340.2	20680.85844833333	50.6	3.9293765408777	69.4	3.0724582991474434	25.2	13.242356285797479	253	50.6	47	58	3.9293765408777	126	25.2	8	36	13.242356285797479	347	69.4	64	72	3.0724582991474434	41	126	52
25200	1154.4	286.0269917332978	82221.4	30306.767367041968	45.0	36.98648401781386	83420.8	30534.744927049906	58.0	4.381780460041329	79.8	2.925747767665559	40.2	1.5999999999999999	290	58.0	52	63	4.381780460041329	201	40.2	39	43	1.5999999999999999	399	79.8	77	85	2.925747767665559	37	75	52
28800	932.4	239.10131743677195	66666.0	12171.490672879801	12.6	2.244994432064365	67611.0	12295.392454086204	64.0	4.2895221179054435	88.2	4.534313619501853	44.4	2.0591260281974	320	64.0	57	69	4.2895221179054435	222	44.4	42	48	2.0591260281974	441	88.2	83	96	4.534313619501853	30	21	42
32400	821.4	302.767633673086	59999.4	26850.944762521856	10.2	4.069397989875161	60831.0	27132.18002299115	69.4	2.33238075793812	95.6	5.122499389946279	47.8	2.5612496949731396	347	69.4	66	73	2.33238075793812	239	47.8	44	52	2.5612496949731396	478	95.6	88	104	5.122499389946279	27	17	37
36000	976.8	275.49475494099704	68888.2	22662.082326211774	13.8	4.069397989875161	69878.8	22918.522006447096	75.6	2.4979991993593593	104.4	5.083306010855534	52.4	2.727636339397171	378	75.6	71	78	2.4979991993593593	262	52.4	48	56	2.727636339397171	522	104.4	96	111	5.083306010855534	31	23	44
39600	910.2	83.0647939863815	66666.0	7027.213416426172	12.6	2.244994432064365	67588.8	7099.45979353359	81.6	2.4979991993593593	112.6	4.586937976471886	56.6	2.244994432064365	408	81.6	77	84	2.4979991993593593	283	56.6	53	59	2.244994432064365	563	112.6	105	118	4.586937976471886	30	21	41
43200	1221.0	185.73852589056477	73332.6	15071.69368850097	28.8	13.89100428334827	74582.4	15148.023535762019	88.2	1.8330302779823362	123.6	5.122499389946279	66.2	4.707440918375928	441	88.2	85	90	1.8330302779823362	331	66.2	62	75	4.707440918375928	618	123.6	115	131	5.122499389946279	33	48	55
46800	754.8	215.23698566928502	53332.8	21545.028358301133	107.4	6.945502141674136	54195.0	21733.19081037113	93.0	3.22490309931942	130.4	6.280127387243033	102.0	4.147288270665544	465	93.0	88	98	3.22490309931942	510	102.0	98	110	4.147288270665544	652	130.4	122	141	6.280127387243033	24	179	34
50400	910.2	324.758002210877	71110.4	26850.944762521856	30.6	8.138795979750322	72051.2	27151.378958719575	99.4	4.029888335921977	138.6	5.276362383309167	112.2	4.445222154178573	497	99.4	94	103	4.029888335921977	561	112.2	106	119	4.445222154178573	693	138.6	132	146	5.276362383309167	32	51	41
54000	932.4	180.3536525829183	68888.2	17777.600000000002	23.4	5.161395160225576	69844.0	17942.20004347293	105.6	3.8262252939417984	147.0	5.932958789676531	120.0	5.253570214625479	528	105.6	99	110	3.8262252939417984	600	120.0	113	128	5.253570214625479	735	147.0	140	154	5.932958789676531	31	39	42
57600	1243.2	163.13601686935965	84443.6	27755.269104081843	30.0	1.8973665961010275	85716.8	27875.545665690566	113.2	5.381449618829484	158.2	6.734983296193095	130.0	5.549774770204643	566	113.2	106	121	5.381449618829484	650	130.0	123	138	5.549774770204643	791	158.2	150	166	6.734983296193095	38	50	56
61200	999.0	185.73852589056477	64443.8	26666.399999999998	25.8	4.874423042781577	65468.6	26837.43129735035	119.0	6.723094525588644	167.2	6.615134163416491	138.6	5.083306010855534	595	119.0	110	129	6.723094525588644	693	138.6	132	144	5.083306010855534	836	167.2	159	176	6.615134163416491	29	43	45
64800	1132.2	435.0293783182924	77777.0	28108.85366570469	30.0	8.694826047713663	78939.2	28521.05553025694	126.0	6.957010852370434	177.4	9.090654541890808	148.6	6.56048778674269	630	126.0	119	138	6.957010852370434	743	148.6	138	156	6.56048778674269	887	177.4	165	190	9.090654541890808	35	50	51
68400	910.2	324.758002210877	62221.6	22878.949299301312	64.8	22.736754385795702	63196.6	23145.27955847585	131.6	5.851495535331118	185.6	8.114185110040317	170.2	7.9849859110708525	658	131.6	125	140	5.851495535331118	851	170.2	161	185	7.9849859110708525	928	185.6	174	194	8.114185110040317	28	108	41
72000	888.0	271.89336144893275	59999.4	29480.81443651108	103.2	18.648324321504067	60990.6	29748.557293421814	137.0	5.966573556070519	193.6	10.3072789813801	204.6	8.039900496896712	685	137.0	131	148	5.966573556070519	1023	204.6	194	217	8.039900496896712	968	193.6	178	205	10.3072789813801	27	172	40
75600	1176.6	468.8354082191318	84443.6	51447.64953076088	42.0	14.198591479439079	85662.2	51913.11875200718	144.6	10.480458005259122	204.2	11.634431657799189	218.6	9.134549797335389	723	144.6	134	163	10.480458005259122	1093	218.6	207	230	9.134549797335389	1021	204.2	191	222	11.634431657799189	38	70	53
79200	732.6	239.10131743677195	59999.4	24944.133134667158	37.8	6.4621977685614045	60769.8	25172.5982163145	150.0	10.807404868885037	210.8	13.13620949893842	231.2	11.05260150371848	750	150.0	137	169	10.807404868885037	1156	231.2	217	244	11.05260150371848	1054	210.8	195	230	13.13620949893842	27	63	33
82800	1043.4	88.8	73332.6	8888.8	40.2	9.785703858180055	74416.2	8906.767301327682	156.6	10.61319932913728	220.2	12.781236246936365	244.6	12.563439019631527	783	156.6	143	175	10.61319932913728	1223	244.6	229	259	12.563439019631527	1101	220.2	205	238	12.781236246936365	33	67	47
