time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
424800	0.0	0.0	0.0	0.0	876.6	85.74753640775926	876.6	85.74753640775926	379.0	11.593101396951552	2516.8	30.009331881932994	14389.0	345.70912628971774	1895	379.0	366	400	11.593101396951552	71945	14389.0	13955	14869	345.70912628971774	12584	2516.8	2477	2552	30.009331881932994	0	1461	0
428400	0.0	0.0	2222.2	4444.4	822.0	123.9112585683803	3044.2	4321.426033151556	379.2	11.63443165779919	2516.8	30.009331881932994	14663.0	362.44944475057486	1896	379.2	366	400	11.63443165779919	73315	14663.0	14245	15162	362.44944475057486	12584	2516.8	2477	2552	30.009331881932994	1	1370	0
432000	0.0	0.0	0.0	0.0	816.6	194.76816988409578	816.6	194.76816988409578	379.2	11.63443165779919	2516.8	30.009331881932994	14935.2	410.09969519618033	1896	379.2	366	400	11.63443165779919	74676	14935.2	14389	15479	410.09969519618033	12584	2516.8	2477	2552	30.009331881932994	0	1361	0
435600	0.0	0.0	0.0	0.0	708.0	368.37752374432404	708.0	368.37752374432404	379.2	11.63443165779919	2516.8	30.009331881932994	15171.2	507.4569538394365	1896	379.2	366	400	11.63443165779919	75856	15171.2	14389	15781	507.4569538394365	12584	2516.8	2477	2552	30.009331881932994	0	1180	0
439200	0.0	0.0	0.0	0.0	708.0	347.2595571039046	708.0	347.2595571039046	379.2	11.63443165779919	2516.8	30.009331881932994	15407.2	609.3686568900636	1896	379.2	366	400	11.63443165779919	77036	15407.2	14426	16133	609.3686568900636	12584	2516.8	2477	2552	30.009331881932994	0	1180	0
442800	0.0	0.0	0.0	0.0	693.6	365.58369766716896	693.6	365.58369766716896	379.2	11.63443165779919	2516.8	30.009331881932994	15638.4	660.0474528395667	1896	379.2	366	400	11.63443165779919	78192	15638.4	14646	16464	660.0474528395667	12584	2516.8	2477	2552	30.009331881932994	0	1156	0
446400	0.0	0.0	0.0	0.0	474.6	483.8894915163998	474.6	483.8894915163998	379.2	11.63443165779919	2516.8	30.009331881932994	15796.6	574.8497542836736	1896	379.2	366	400	11.63443165779919	78983	15796.6	15014	16551	574.8497542836736	12584	2516.8	2477	2552	30.009331881932994	0	791	0
450000	0.0	0.0	0.0	0.0	329.4	633.6079544955223	329.4	633.6079544955223	379.2	11.63443165779919	2516.8	30.009331881932994	15906.4	452.8764069809775	1896	379.2	366	400	11.63443165779919	79532	15906.4	15310	16551	452.8764069809775	12584	2516.8	2477	2552	30.009331881932994	0	549	0
453600	0.0	0.0	0.0	0.0	97.8	195.6	97.8	195.6	379.2	11.63443165779919	2516.8	30.009331881932994	15939.0	412.87140855234816	1896	379.2	366	400	11.63443165779919	79695	15939.0	15473	16551	412.87140855234816	12584	2516.8	2477	2552	30.009331881932994	0	163	0
457200	0.0	0.0	0.0	0.0	185.4	370.80000000000007	185.4	370.80000000000007	379.2	11.63443165779919	2516.8	30.009331881932994	16000.8	357.96949590712336	1896	379.2	366	400	11.63443165779919	80004	16000.8	15546	16551	357.96949590712336	12584	2516.8	2477	2552	30.009331881932994	0	309	0
460800	0.0	0.0	0.0	0.0	304.2	608.4	304.2	608.4	379.2	11.63443165779919	2516.8	30.009331881932994	16102.2	353.4082059035981	1896	379.2	366	400	11.63443165779919	80511	16102.2	15546	16551	353.4082059035981	12584	2516.8	2477	2552	30.009331881932994	0	507	0
