time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasTotalMean(6)	gasTotalStd(7)	createProposalMean(8)	createProposalStd(9)	createUserMean(10)	createUserStd(11)	totProposal(12)	avgProposal(13)	minProposal(14)	maxProposal(15)	stdProposal(16)	totVote(17)	avgVote(18)	minVote(19)	maxVote(20)	stdVote(21)	totUser(22)	avgUser(23)	minUser(24)	maxUser(25)	stdUser(26)	totAggrProposal(27)	totAggrVote(28)	totAggrUser(29)
432000	1132.2	275.49475494099704	46666.2	22662.082326211774	47798.4	22921.323884976628	376.0	11.045361017187261	1104.8	33.87860681905323	1880	376.0	362	395	11.045361017187261	0	0.0	0	0	0.0	5524	1104.8	1045	1145	33.87860681905323	21	0	51
435600	888.0	253.11894437200863	33333.0	9937.980519200066	34221.0	10113.39828148778	379.0	10.658330075579382	1112.8	36.14083562952025	1895	379.0	366	398	10.658330075579382	0	0.0	0	0	0.0	5564	1112.8	1049	1156	36.14083562952025	15	0	40
439200	1221.0	336.67966971588885	44444.0	18592.25910964023	45665.0	18806.34750290444	383.0	11.8490505948789	1123.8	34.36509857398928	1915	383.0	367	403	11.8490505948789	0	0.0	0	0	0.0	5619	1123.8	1064	1164	34.36509857398928	20	0	55
442800	1021.2	374.12104992903033	33333.0	15713.326891527458	34354.2	15951.443024378703	386.0	11.882760622010357	1133.0	35.02570484658374	1930	386.0	369	406	11.882760622010357	0	0.0	0	0	0.0	5665	1133.0	1074	1179	35.02570484658374	15	0	46
446400	1154.4	268.24362061379946	42221.8	12957.541300725226	43376.2	13081.55697766898	389.8	12.302845199383759	1143.4	32.696177146571735	1949	389.8	373	411	12.302845199383759	0	0.0	0	0	0.0	5717	1143.4	1089	1187	32.696177146571735	19	0	52
450000	910.2	353.8097794013048	33333.0	26293.424988007933	34243.2	26408.12980428565	392.8	11.356055653262713	1151.6	30.42761903271434	1964	392.8	377	411	11.356055653262713	0	0.0	0	0	0.0	5758	1151.6	1100	1190	30.42761903271434	15	0	41
453600	754.8	163.13601686935965	26666.4	13333.199999999999	27421.2	13433.719103807403	395.2	12.221292893961751	1158.4	31.626571107219323	1976	395.2	377	414	12.221292893961751	0	0.0	0	0	0.0	5792	1158.4	1105	1198	31.626571107219323	12	0	34
457200	976.8	177.6	42221.8	10886.512212825557	43198.6	11018.574982274251	399.0	12.601587201618692	1167.2	31.063805304566273	1995	399.0	381	419	12.601587201618692	0	0.0	0	0	0.0	5836	1167.2	1115	1205	31.063805304566273	19	0	44
460800	754.8	129.44713206556565	17777.6	18053.238142782033	18532.4	18170.822442586355	400.6	13.514436725220921	1174.0	31.66701754191575	2003	400.6	382	423	13.514436725220921	0	0.0	0	0	0.0	5870	1174.0	1120	1211	31.66701754191575	8	0	34
464400	954.6	375.43606646138835	28888.6	26850.944762521856	29843.2	27202.19351008297	403.2	12.843675486401859	1182.6	34.25551050561063	2016	403.2	385	425	12.843675486401859	0	0.0	0	0	0.0	5913	1182.6	1126	1226	34.25551050561063	13	0	43
468000	1221.0	210.60769216721405	44444.0	15713.326891527458	45665.0	15746.099656740396	407.2	12.056533498481228	1193.6	34.25551050561063	2036	407.2	391	428	12.056533498481228	0	0.0	0	0	0.0	5968	1193.6	1135	1235	34.25551050561063	20	0	55
471600	1021.2	237.03113719509508	28888.6	13333.199999999999	29909.8	13453.16720181534	409.8	11.408768557561329	1202.8	32.944802321458845	2049	409.8	395	430	11.408768557561329	0	0.0	0	0	0.0	6014	1202.8	1146	1241	32.944802321458845	13	0	46
475200	1243.2	405.71980479143485	46666.2	12957.541300725226	47909.4	13279.698876104081	414.0	12.312595177297109	1214.0	35.08275929855005	2070	414.0	398	436	12.312595177297109	0	0.0	0	0	0.0	6070	1214.0	1156	1254	35.08275929855005	21	0	56
478800	1287.6	205.87433060000464	42221.8	16329.768319238336	43509.4	16370.289290052267	417.8	11.651609330903607	1225.6	34.94910585408445	2089	417.8	404	439	11.651609330903607	0	0.0	0	0	0.0	6128	1225.6	1166	1263	34.94910585408445	19	0	58
482400	1132.2	129.44713206556565	39999.6	11331.041163105887	41131.8	11362.21413985848	421.4	11.217842929904126	1235.8	34.15494107739025	2107	421.4	409	442	11.217842929904126	0	0.0	0	0	0.0	6179	1235.8	1178	1272	34.15494107739025	18	0	51
486000	799.2	177.6	35555.2	17777.6	36354.4	17900.164620472067	424.6	10.229369482035537	1243.0	35.519008995184535	2123	424.6	414	444	10.229369482035537	0	0.0	0	0	0.0	6215	1243.0	1182	1280	35.519008995184535	16	0	36
489600	910.2	423.5490054291239	26666.4	13333.2	27576.6	13498.008750923227	427.0	10.601886624558858	1251.2	33.486713783230506	2135	427.0	417	447	10.601886624558858	0	0.0	0	0	0.0	6256	1251.2	1192	1283	33.486713783230506	12	0	41
493200	954.6	333.7391795998786	28888.6	26850.944762521856	29843.2	27074.400524480687	429.6	10.744300814850634	1259.8	32.7621733100843	2148	429.6	419	450	10.744300814850634	0	0.0	0	0	0.0	6299	1259.8	1200	1289	32.7621733100843	13	0	43
496800	999.0	321.70856376540553	35555.2	14740.407218255541	36554.2	15042.041502402526	432.8	10.870142593360953	1268.8	32.66435365960882	2164	432.8	424	454	10.870142593360953	0	0.0	0	0	0.0	6344	1268.8	1208	1298	32.66435365960882	16	0	45
500400	910.2	203.4663608560393	39999.6	11331.041163105885	40909.8	11384.984873068564	436.4	11.58619868636819	1277.0	31.837085293726247	2182	436.4	427	459	11.58619868636819	0	0.0	0	0	0.0	6385	1277.0	1218	1308	31.837085293726247	18	0	41
504000	754.8	517.7885282622626	24444.2	19116.087208422123	25199.0	19584.46790699201	438.6	11.217842929904126	1283.8	32.239106687375816	2193	438.6	427	460	11.217842929904126	0	0.0	0	0	0.0	6419	1283.8	1225	1315	32.239106687375816	11	0	34
507600	976.8	353.80977940130487	35555.2	16329.768319238334	36532.0	16635.857308837436	441.8	11.356055653262711	1292.6	32.659454986266994	2209	441.8	432	464	11.356055653262711	0	0.0	0	0	0.0	6463	1292.6	1231	1320	32.659454986266994	16	0	44
511200	976.8	190.9716209283463	24444.2	17777.6	25421.0	17947.092756209848	444.0	10.677078252031311	1301.4	33.79112309468272	2220	444.0	436	465	10.677078252031311	0	0.0	0	0	0.0	6507	1301.4	1237	1328	33.79112309468272	11	0	44
514800	1154.4	362.07104275266204	35555.2	16329.768319238334	36709.6	16448.152620887246	447.2	10.380751417888785	1311.8	33.1746891469988	2236	447.2	439	467	10.380751417888785	0	0.0	0	0	0.0	6559	1311.8	1247	1335	33.1746891469988	16	0	52
518400	1110.0	306.00588229640294	39999.6	26850.944762521856	41109.6	27145.043434115185	450.8	11.070682002478438	1321.8	33.337066457623415	2254	450.8	440	470	11.070682002478438	0	0.0	0	0	0.0	6609	1321.8	1257	1345	33.337066457623415	18	0	50
522000	910.2	309.2102197534875	24444.2	10886.512212825557	25354.4	11088.419591628015	453.0	10.807404868885037	1330.0	32.48999846106491	2265	453.0	444	472	10.807404868885037	0	0.0	0	0	0.0	6650	1330.0	1266	1353	32.48999846106491	11	0	41
525600	821.4	447.3176052873394	26666.4	5443.2561064127785	27487.8	5777.63745487721	455.4	11.001818031580052	1337.4	32.8609190376654	2277	455.4	446	475	11.001818031580052	0	0.0	0	0	0.0	6687	1337.4	1272	1360	32.8609190376654	12	0	37
529200	910.2	435.0293783182924	33333.0	14054.426832852345	34243.2	14270.112296684983	458.4	10.518555033843764	1345.6	29.411562352245078	2292	458.4	449	476	10.518555033843764	0	0.0	0	0	0.0	6728	1345.6	1287	1364	29.411562352245078	15	0	41
532800	910.2	215.23698566928502	33333.0	7027.213416426172	34243.2	6924.4545027027225	461.4	10.031948963187562	1353.8	29.081953166869656	2307	461.4	452	478	10.031948963187562	0	0.0	0	0	0.0	6769	1353.8	1296	1374	29.081953166869656	15	0	41
536400	1087.8	163.13601686935965	35555.2	22662.082326211774	36643.0	22740.90044831119	464.6	11.77454882362802	1363.6	29.411562352245078	2323	464.6	453	483	11.77454882362802	0	0.0	0	0	0.0	6818	1363.6	1305	1383	29.411562352245078	16	0	49
540000	710.4	277.2779111288889	26666.4	11331.041163105887	27376.8	11511.50162924021	467.0	12.361229712289955	1370.0	30.19271435296933	2335	467.0	456	487	12.361229712289955	0	0.0	0	0	0.0	6850	1370.0	1310	1390	30.19271435296933	12	0	32
543600	821.4	166.12958797276298	26666.4	11331.041163105885	27487.8	11314.83230808128	469.4	13.169662106523463	1377.4	31.03932988967384	2347	469.4	457	490	13.169662106523463	0	0.0	0	0	0.0	6887	1377.4	1316	1400	31.03932988967384	12	0	37
547200	1198.8	215.23698566928502	28888.6	20607.835020690556	30087.4	20663.94206921806	472.0	13.416407864998739	1388.2	31.864714026647093	2360	472.0	457	491	13.416407864998739	0	0.0	0	0	0.0	6941	1388.2	1325	1409	31.864714026647093	13	0	54
550800	843.6	166.129587972763	17777.6	8888.800000000001	18621.2	8868.128424870718	473.6	13.455110553243328	1395.8	31.81446212023708	2368	473.6	458	493	13.455110553243328	0	0.0	0	0	0.0	6979	1395.8	1333	1419	31.81446212023708	8	0	38
554400	1043.4	239.10131743677198	39999.6	11331.041163105887	41043.0	11523.495702259797	477.2	14.218298069740978	1405.2	31.281943673627445	2386	477.2	461	498	14.218298069740978	0	0.0	0	0	0.0	7026	1405.2	1344	1429	31.281943673627445	18	0	47
558000	954.6	447.31760528733946	33333.0	25336.978296553047	34287.6	25746.50180199244	480.2	13.196969349058898	1413.8	29.63376452629669	2401	480.2	463	498	13.196969349058898	0	0.0	0	0	0.0	7069	1413.8	1355	1433	29.63376452629669	15	0	43
561600	1154.4	294.5162813835595	39999.6	11331.041163105887	41154.0	11567.50536632683	483.8	13.075167302944921	1424.2	29.593242471888747	2419	483.8	467	502	13.075167302944921	0	0.0	0	0	0.0	7121	1424.2	1366	1445	29.593242471888747	18	0	52
565200	754.8	309.2102197534874	28888.6	25915.082601450453	29643.4	26159.440442027808	486.4	12.273548794053006	1431.0	29.5296461204668	2432	486.4	474	505	12.273548794053006	0	0.0	0	0	0.0	7155	1431.0	1373	1451	29.5296461204668	13	0	34
568800	1221.0	243.18881553229377	22222.0	15713.326891527458	23443.0	15871.391457588084	488.4	11.377170122662314	1442.0	28.36899716239543	2442	488.4	477	505	11.377170122662314	0	0.0	0	0	0.0	7210	1442.0	1386	1462	28.36899716239543	10	0	55
572400	888.0	289.4525867909976	33333.0	15713.326891527458	34221.0	15949.681840086969	491.4	11.092339699089637	1450.0	29.277978072264485	2457	491.4	480	508	11.092339699089637	0	0.0	0	0	0.0	7250	1450.0	1392	1472	29.277978072264485	15	0	40
576000	843.6	333.7391795998786	31110.8	8314.711044889053	31954.4	8485.778729144427	494.2	10.979981785048643	1457.6	31.03932988967384	2471	494.2	482	511	10.979981785048643	0	0.0	0	0	0.0	7288	1457.6	1396	1480	31.03932988967384	14	0	38
579600	799.2	226.39646640351964	26666.4	15071.693688500969	27465.6	15099.554014605861	496.6	10.518555033843764	1464.8	30.029319006597536	2483	496.6	484	511	10.518555033843764	0	0.0	0	0	0.0	7324	1464.8	1405	1485	30.029319006597536	12	0	36
583200	1021.2	190.9716209283463	19999.8	12957.541300725226	21021.0	12962.754815238928	498.4	9.687104830649867	1474.0	29.556725123057866	2492	498.4	488	512	9.687104830649867	0	0.0	0	0	0.0	7370	1474.0	1415	1492	29.556725123057866	9	0	46
586800	1176.6	550.9895098819941	28888.6	15071.693688500969	30065.2	15344.427658273866	501.0	9.423375191511797	1484.6	33.18192278937434	2505	501.0	489	514	9.423375191511797	0	0.0	0	0	0.0	7423	1484.6	1419	1507	33.18192278937434	13	0	53
590400	1176.6	381.9432418566926	51110.6	22878.949299301312	52287.2	23226.65228051602	505.6	10.268398122394748	1495.2	35.22158429145401	2528	505.6	491	519	10.268398122394748	0	0.0	0	0	0.0	7476	1495.2	1425	1517	35.22158429145401	23	0	53
