time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	910.2	309.2102197534875	0.0	0.0	0.0	0.0	910.2	309.2102197534875	0.0	0.0	8.2	2.7856776554368237	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	41	8.2	5	13	2.7856776554368237	0	0	41
3600	1065.6	474.06227439019017	0.0	0.0	0.0	0.0	1065.6	474.06227439019017	0.0	0.0	17.8	2.6381811916545836	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	89	17.8	14	22	2.6381811916545836	0	0	48
7200	999.0	470.93311627024065	0.0	0.0	0.0	0.0	999.0	470.93311627024065	0.0	0.0	26.8	2.481934729198171	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	134	26.8	23	30	2.481934729198171	0	0	45
10800	1021.2	163.13601686935965	0.0	0.0	0.0	0.0	1021.2	163.13601686935965	0.0	0.0	36.0	2.1908902300206643	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	180	36.0	34	40	2.1908902300206643	0	0	46
14400	1021.2	203.4663608560393	0.0	0.0	0.0	0.0	1021.2	203.4663608560393	0.0	0.0	45.2	2.2271057451320084	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	226	45.2	41	47	2.2271057451320084	0	0	46
18000	821.4	362.07104275266204	0.0	0.0	0.0	0.0	821.4	362.07104275266204	0.0	0.0	52.6	3.6660605559646724	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	263	52.6	48	58	3.6660605559646724	0	0	37
21600	1065.6	217.5146891591462	0.0	0.0	0.0	0.0	1065.6	217.5146891591462	0.0	0.0	62.2	4.66476151587624	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	311	62.2	56	66	4.66476151587624	0	0	48
25200	932.4	333.7391795998786	0.0	0.0	0.0	0.0	932.4	333.7391795998786	0.0	0.0	70.6	6.151422599691879	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	353	70.6	63	79	6.151422599691879	0	0	42
28800	754.8	129.44713206556565	0.0	0.0	0.0	0.0	754.8	129.44713206556565	0.0	0.0	77.4	5.276362383309167	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	387	77.4	70	84	5.276362383309167	0	0	34
32400	1043.4	286.0269917332978	0.0	0.0	0.0	0.0	1043.4	286.0269917332978	0.0	0.0	86.8	3.4292856398964493	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	434	86.8	82	91	3.4292856398964493	0	0	47
36000	999.0	336.67966971588885	0.0	0.0	0.0	0.0	999.0	336.67966971588885	0.0	0.0	95.8	2.6381811916545836	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	479	95.8	91	99	2.6381811916545836	0	0	45
