time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	1975.8	522.525941939728	11111.0	9937.980519200066	0.0	0.0	13086.8	10268.873324761584	1.0	0.8944271909999159	17.8	4.707440918375928	0.0	0.0	5	1.0	0	2	0.8944271909999159	0	0.0	0	0	0.0	89	17.8	14	27	4.707440918375928	5	0	89
3600	2042.4	166.129587972763	6666.6	5443.2561064127785	0.0	0.0	8709.0	5391.163325294458	1.6	1.019803902718557	36.2	3.655133376499413	0.0	0.0	8	1.6	0	3	1.019803902718557	0	0.0	0	0	0.0	181	36.2	33	43	3.655133376499413	3	0	92
7200	2220.0	289.4525867909976	8888.8	12957.541300725226	0.0	0.0	11108.8	13093.317309223052	2.4	1.019803902718557	56.2	4.308131845707604	0.0	0.0	12	2.4	1	4	1.019803902718557	0	0.0	0	0	0.0	281	56.2	50	63	4.308131845707604	4	0	100
10800	2375.4	368.8140995135625	11111.0	7027.213416426172	0.0	0.0	13486.4	7141.2700159005335	3.4	1.4966629547095767	77.6	5.986651818838307	0.0	0.0	17	3.4	1	5	1.4966629547095767	0	0.0	0	0	0.0	388	77.6	70	86	5.986651818838307	5	0	107
14400	2419.8	309.2102197534875	11111.0	9937.980519200066	0.0	0.0	13530.8	9992.283250588927	4.4	1.7435595774162693	99.4	7.914543574963751	0.0	0.0	22	4.4	2	7	1.7435595774162693	0	0.0	0	0	0.0	497	99.4	90	111	7.914543574963751	5	0	109
18000	2242.2	522.525941939728	4444.4	5443.2561064127785	0.0	0.0	6686.6	5800.979765522373	4.8	2.1354156504062622	119.6	10.34601372510205	0.0	0.0	24	4.8	2	8	2.1354156504062622	0	0.0	0	0	0.0	598	119.6	103	134	10.34601372510205	2	0	101
21600	2353.2	405.71980479143485	6666.6	8888.800000000001	35.4	43.449280776556016	9055.2	9282.90339064239	5.4	2.1540659228538015	140.8	7.833262411026455	11.8	14.483093592185337	27	5.4	2	8	2.1540659228538015	59	11.8	0	31	14.483093592185337	704	140.8	131	152	7.833262411026455	3	59	106
25200	2286.6	724.8223506487642	2222.2	4444.4	117.0	97.22962511498231	4625.8	4979.991220875796	5.6	2.0591260281974	161.4	13.979985693841035	50.8	41.75356272223964	28	5.6	2	8	2.0591260281974	254	50.8	0	90	41.75356272223964	807	161.4	145	180	13.979985693841035	1	195	103
28800	2553.0	140.40512811147605	11111.0	12171.490672879801	56.4	58.40068492749037	13720.4	12161.295845427	6.6	2.5768197453450252	184.4	14.122322755127783	69.6	37.3662949728763	33	6.6	3	10	2.5768197453450252	348	69.6	2	102	37.3662949728763	922	184.4	167	204	14.122322755127783	5	94	115
32400	2131.2	367.47538693088006	4444.4	8888.8	95.4	97.3110476770238	6671.0	9077.03612419825	7.0	3.03315017762062	203.6	16.72841893306119	101.4	8.63944442658207	35	7.0	3	11	3.03315017762062	507	101.4	91	114	8.63944442658207	1018	203.6	181	227	16.72841893306119	2	159	96
