time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasTotalMean(4)	gasTotalStd(5)	createUserMean(6)	createUserStd(7)	totProposal(8)	avgProposal(9)	minProposal(10)	maxProposal(11)	stdProposal(12)	totVote(13)	avgVote(14)	minVote(15)	maxVote(16)	stdVote(17)	totUser(18)	avgUser(19)	minUser(20)	maxUser(21)	stdUser(22)	totAggrProposal(23)	totAggrVote(24)	totAggrUser(25)
0	1360000.0	252982.21281347034	1360000.0	252982.21281347034	17.0	3.1622776601683795	0	0.0	0	0	0.0	0	0.0	0	0	0.0	85	17.0	14	23	3.1622776601683795	0	0	85
3600	1328000.0	301887.39622581133	1328000.0	301887.39622581133	33.6	3.3226495451672298	0	0.0	0	0	0.0	0	0.0	0	0	0.0	168	33.6	28	37	3.3226495451672298	0	0	83
7200	1488000.0	409799.9511957023	1488000.0	409799.9511957023	52.2	6.273754856543249	0	0.0	0	0	0.0	0	0.0	0	0	0.0	261	52.2	43	60	6.273754856543249	0	0	93
10800	1360000.0	252982.21281347034	1360000.0	252982.21281347034	69.2	4.66476151587624	0	0.0	0	0	0.0	0	0.0	0	0	0.0	346	69.2	63	76	4.66476151587624	0	0	85
14400	1728000.0	172325.27382830414	1728000.0	172325.27382830414	90.8	4.791659420284375	0	0.0	0	0	0.0	0	0.0	0	0	0.0	454	90.8	84	99	4.791659420284375	0	0	108
18000	1584000.0	244752.93665245367	1584000.0	244752.93665245367	110.6	4.454211490264017	0	0.0	0	0	0.0	0	0.0	0	0	0.0	553	110.6	103	115	4.454211490264017	0	0	99
21600	1616000.0	317590.9318604673	1616000.0	317590.9318604673	130.8	3.54400902933387	0	0.0	0	0	0.0	0	0.0	0	0	0.0	654	130.8	127	137	3.54400902933387	0	0	101
25200	1536000.0	128000.0	1536000.0	128000.0	150.0	3.521363372331802	0	0.0	0	0	0.0	0	0.0	0	0	0.0	750	150.0	146	156	3.521363372331802	0	0	96
28800	1712000.0	297617.2038038124	1712000.0	297617.2038038124	171.4	6.343500610861483	0	0.0	0	0	0.0	0	0.0	0	0	0.0	857	171.4	161	181	6.343500610861483	0	0	107
32400	1696000.0	128000.0	1696000.0	128000.0	192.6	5.462600113499066	0	0.0	0	0	0.0	0	0.0	0	0	0.0	963	192.6	184	201	5.462600113499066	0	0	106
36000	1456000.0	442248.7987547281	1456000.0	442248.7987547281	210.8	7.520638270785265	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1054	210.8	202	221	7.520638270785265	0	0	91
39600	1808000.0	337899.393311086	1808000.0	337899.393311086	233.4	7.445804187594515	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1167	233.4	225	246	7.445804187594515	0	0	113
43200	1600000.0	220544.78003344356	1600000.0	220544.78003344356	253.4	9.414881836751857	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1267	253.4	243	269	9.414881836751857	0	0	100
46800	1520000.0	242652.0142096496	1520000.0	242652.0142096496	272.4	9.478396488858229	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1362	272.4	260	284	9.478396488858229	0	0	95
50400	2064000.0	467572.45427847863	2064000.0	467572.45427847863	298.2	13.075167302944921	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1491	298.2	277	316	13.075167302944921	0	0	129
54000	1632000.0	387318.98998112656	1632000.0	387318.98998112656	318.6	9.604165762834374	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1593	318.6	305	330	9.604165762834374	0	0	102
57600	1776000.0	278969.5323866031	1776000.0	278969.5323866031	340.8	10.186265262597475	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1704	340.8	325	356	10.186265262597475	0	0	111
61200	1792000.0	387318.98998112656	1792000.0	387318.98998112656	363.2	13.196969349058898	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1816	363.2	347	386	13.196969349058898	0	0	112
64800	1744000.0	464826.8494826864	1744000.0	464826.8494826864	385.0	12.033287165193059	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1925	385.0	369	400	12.033287165193059	0	0	109
68400	1952000.0	397109.5566717074	1952000.0	397109.5566717074	409.4	8.8	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2047	409.4	401	422	8.8	0	0	122
72000	1968000.0	370426.78088928724	1968000.0	370426.78088928724	434.0	8.148619514985345	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2170	434.0	421	445	8.148619514985345	0	0	123
75600	1728000.0	96000.0	1728000.0	96000.0	455.6	8.867919710958146	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2278	455.6	441	468	8.867919710958146	0	0	108
79200	1712000.0	734258.809957361	1712000.0	734258.809957361	477.0	13.813037319865606	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2385	477.0	459	493	13.813037319865606	0	0	107
82800	2176000.0	459286.4030210344	2176000.0	459286.4030210344	504.2	15.6	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2521	504.2	484	521	15.6	0	0	136
86400	2160000.0	401596.8127363563	2160000.0	401596.8127363563	531.2	19.95394697797907	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2656	531.2	506	554	19.95394697797907	0	0	135
90000	2032000.0	393873.0760029175	2032000.0	393873.0760029175	556.6	22.61503924383064	0	0.0	0	0	0.0	0	0.0	0	0	0.0	2783	556.6	529	583	22.61503924383064	0	0	127
