time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	91197.6	1774.0564365318257	0.0	0.0	0.0	0.0	91197.6	1774.0564365318257	0.0	0.0	821.6	15.982490419205638	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	4108	821.6	804	848	15.982490419205638	0	0	4108
3600	16672.2	1702.9006312759414	0.0	0.0	0.0	0.0	16672.2	1702.9006312759414	0.0	0.0	971.8	29.3011945148999	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	4859	971.8	948	1028	29.3011945148999	0	0	751
7200	4218.0	845.3508147508938	0.0	0.0	0.0	0.0	4218.0	845.3508147508938	0.0	0.0	1009.8	33.80769143257197	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5049	1009.8	973	1070	33.80769143257197	0	0	190
10800	1798.2	405.71980479143485	0.0	0.0	0.0	0.0	1798.2	405.71980479143485	0.0	0.0	1026.0	36.959437225152655	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5130	1026.0	984	1092	36.959437225152655	0	0	81
14400	777.0	271.89336144893275	0.0	0.0	0.0	0.0	777.0	271.89336144893275	0.0	0.0	1033.0	38.06835956539236	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5165	1033.0	987	1099	38.06835956539236	0	0	35
18000	399.6	205.87433060000464	0.0	0.0	0.0	0.0	399.6	205.87433060000464	0.0	0.0	1036.6	38.59844556455609	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5183	1036.6	992	1105	38.59844556455609	0	0	18
21600	177.6	88.8	0.0	0.0	0.0	0.0	177.6	88.8	0.0	0.0	1038.2	39.076335549792795	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5191	1038.2	993	1107	39.076335549792795	0	0	8
25200	66.6	54.37867228978655	0.0	0.0	0.0	0.0	66.6	54.37867228978655	0.0	0.0	1038.8	38.84018537545875	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5194	1038.8	994	1107	38.84018537545875	0	0	3
28800	22.2	44.4	0.0	0.0	0.0	0.0	22.2	44.4	0.0	0.0	1039.0	38.61087929586686	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	5195	1039.0	995	1107	38.61087929586686	0	0	1
32400	88.8	83.0647939863815	2222.2	4444.4	242.4	484.79999999999995	2553.4	4940.9857963770755	0.2	0.4	1039.8	38.37394949702207	80.8	161.6	1	0.2	0	1	0.4	404	80.8	0	404	161.6	5199	1039.8	995	1107	38.37394949702207	1	404	4
