time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasTotalMean(4)	gasTotalStd(5)	createUserMean(6)	createUserStd(7)	totProposal(8)	avgProposal(9)	minProposal(10)	maxProposal(11)	stdProposal(12)	totVote(13)	avgVote(14)	minVote(15)	maxVote(16)	stdVote(17)	totUser(18)	avgUser(19)	minUser(20)	maxUser(21)	stdUser(22)	totAggrProposal(23)	totAggrVote(24)	totAggrUser(25)
0	2.0976E7	1257196.8819560444	2.0976E7	1257196.8819560444	262.2	15.714961024450554	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1311	262.2	243	288	15.714961024450554	0	0	1311
3600	4.3936E7	936239.2856529788	4.3936E7	936239.2856529788	811.4	13.440238093129153	0	0.0	0	0	0.0	0	0.0	0	0	0.0	4057	811.4	788	824	13.440238093129153	0	0	2746
7200	4.0944E7	612196.0470306877	4.0944E7	612196.0470306877	1323.2	17.85945127936466	0	0.0	0	0	0.0	0	0.0	0	0	0.0	6616	1323.2	1300	1340	17.85945127936466	0	0	2559
10800	3.3104E7	1530824.614382719	3.3104E7	1530824.614382719	1737.0	29.913207785190806	0	0.0	0	0	0.0	0	0.0	0	0	0.0	8685	1737.0	1690	1783	29.913207785190806	0	0	2069
14400	2.688E7	2102645.952127937	2.688E7	2102645.952127937	2073.0	15.658863304850707	0	0.0	0	0	0.0	0	0.0	0	0	0.0	10365	2073.0	2047	2096	15.658863304850707	0	0	1680
18000	2.2128E7	1814854.2641215024	2.2128E7	1814854.2641215024	2349.6	22.526428922490133	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11748	2349.6	2318	2384	22.526428922490133	0	0	1383
21600	1.7712E7	858053.611378683	1.7712E7	858053.611378683	2571.0	22.199099080818574	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12855	2571.0	2544	2600	22.199099080818574	0	0	1107
25200	1.4368E7	470846.04702598916	1.4368E7	470846.04702598916	2750.6	24.187600128991715	0	0.0	0	0	0.0	0	0.0	0	0	0.0	13753	2750.6	2718	2775	24.187600128991715	0	0	898
28800	1.2096E7	538798.6636954476	1.2096E7	538798.6636954476	2901.8	29.66074847336122	0	0.0	0	0	0.0	0	0.0	0	0	0.0	14509	2901.8	2862	2935	29.66074847336122	0	0	756
32400	9696000.0	481065.48410793307	9696000.0	481065.48410793307	3023.0	25.011997121381572	0	0.0	0	0	0.0	0	0.0	0	0	0.0	15115	3023.0	2986	3048	25.011997121381572	0	0	606
36000	7872000.0	727252.3633512647	7872000.0	727252.3633512647	3121.4	21.987269043698902	0	0.0	0	0	0.0	0	0.0	0	0	0.0	15607	3121.4	3082	3141	21.987269043698902	0	0	492
