time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	2.0944E7	1044788.9739081284	0.0	0.0	0.0	0.0	2.0944E7	1044788.9739081284	0.0	0.0	261.8	13.059862173851606	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1309	261.8	238	278	13.059862173851606	0	0	1309
3600	4.6928E7	919965.2167337632	0.0	0.0	0.0	0.0	4.6928E7	919965.2167337632	0.0	0.0	848.4	11.46472851837321	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	4242	848.4	830	862	11.46472851837321	0	0	2933
7200	4.4464E7	620503.02174929	0.0	0.0	0.0	0.0	4.4464E7	620503.02174929	0.0	0.0	1404.2	7.95989949685296	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	7021	1404.2	1394	1412	7.95989949685296	0	0	2779
10800	3.504E7	861626.3691415207	0.0	0.0	0.0	0.0	3.504E7	861626.3691415207	0.0	0.0	1842.2	14.579437574886077	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	9211	1842.2	1826	1863	14.579437574886077	0	0	2190
14400	2.9376E7	1633567.874316828	0.0	0.0	0.0	0.0	2.9376E7	1633567.874316828	0.0	0.0	2209.4	33.35026236778356	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11047	2209.4	2177	2254	33.35026236778356	0	0	1836
18000	2.4064E7	1761017.8874730375	0.0	0.0	0.0	0.0	2.4064E7	1761017.8874730375	0.0	0.0	2510.2	43.217589011882644	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12551	2510.2	2459	2583	43.217589011882644	0	0	1504
21600	1.8656E7	1940160.8180766872	0.0	0.0	0.0	0.0	1.8656E7	1940160.8180766872	0.0	0.0	2743.4	58.28070006442957	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	13717	2743.4	2650	2830	58.28070006442957	0	0	1166
25200	1.4896E7	929378.2868132868	0.0	0.0	0.0	0.0	1.4896E7	929378.2868132868	0.0	0.0	2929.6	56.54591055063133	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	14648	2929.6	2845	3009	56.54591055063133	0	0	931
28800	1.2448E7	256000.0	0.0	0.0	0.0	0.0	1.2448E7	256000.0	0.0	0.0	3085.2	59.55635986189888	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	15426	3085.2	2996	3170	59.55635986189888	0	0	778
32400	1.0288E7	816783.937158414	0.0	0.0	0.0	0.0	1.0288E7	816783.937158414	0.0	0.0	3213.8	57.77335025770965	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	16069	3213.8	3122	3300	57.77335025770965	0	0	643
36000	8272000.0	373866.28625753353	0.0	0.0	0.0	0.0	8272000.0	373866.28625753353	0.0	0.0	3317.2	60.571940698643616	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	16586	3317.2	3219	3403	60.571940698643616	0	0	517
39600	6752000.0	871375.9234681665	0.0	0.0	0.0	0.0	6752000.0	871375.9234681665	0.0	0.0	3401.6	62.60862560382555	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	17008	3401.6	3300	3495	62.60862560382555	0	0	422
