time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	2863.8	405.71980479143485	73332.6	11331.041163105887	0.0	0.0	76196.4	11523.876372124096	6.6	1.019803902718557	25.8	3.655133376499413	0.0	0.0	33	6.6	5	8	1.019803902718557	0	0.0	0	0	0.0	129	25.8	21	32	3.655133376499413	33	0	129
3600	2797.2	754.1467761649585	75554.8	30951.66442955855	0.0	0.0	78352.0	31452.49266433425	13.4	3.3823069050575527	51.0	7.64198926981712	0.0	0.0	67	13.4	11	20	3.3823069050575527	0	0.0	0	0	0.0	255	51.0	38	58	7.64198926981712	34	0	126
7200	2597.4	362.07104275266204	64443.8	12957.541300725226	0.0	0.0	67041.2	13027.136621683216	19.2	3.7094473981982814	74.4	6.560487786742691	0.0	0.0	96	19.2	16	26	3.7094473981982814	0	0.0	0	0	0.0	372	74.4	64	83	6.560487786742691	29	0	117
10800	2841.6	355.2	66666.0	15713.326891527458	0.0	0.0	69507.6	15981.908266536884	25.2	3.059411708155671	100.0	8.921883209278185	0.0	0.0	126	25.2	21	30	3.059411708155671	0	0.0	0	0	0.0	500	100.0	85	110	8.921883209278185	30	0	128
14400	2686.2	177.6	64443.8	14740.407218255541	0.0	0.0	67130.0	14778.243102615412	31.0	2.8284271247461903	124.2	9.826494797230596	0.0	0.0	155	31.0	28	36	2.8284271247461903	0	0.0	0	0	0.0	621	124.2	109	137	9.826494797230596	29	0	121
18000	3330.0	357.9642440244556	93332.4	20607.835020690552	0.0	0.0	96662.4	20718.372480482147	39.4	3.4985711369071804	154.2	12.448293055676348	0.0	0.0	197	39.4	35	44	3.4985711369071804	0	0.0	0	0	0.0	771	154.2	134	167	12.448293055676348	42	0	150
21600	2775.0	506.23788874401725	75554.8	19116.087208422123	141.0	68.96085846333412	78470.8	19467.30213871455	46.2	2.5612496949731396	179.2	8.795453370918409	47.0	22.98695282111137	231	46.2	43	50	2.5612496949731396	235	47.0	5	74	22.98695282111137	896	179.2	163	188	8.795453370918409	34	235	125
25200	2952.6	205.87433060000464	97776.8	26666.399999999998	168.6	75.83297435812472	100898.0	26718.347695918623	55.0	1.4142135623730951	205.8	9.410632284814874	103.2	4.833218389437829	275	55.0	53	57	1.4142135623730951	516	103.2	94	108	4.833218389437829	1029	205.8	188	215	9.410632284814874	44	281	133
28800	2575.2	226.39646640351964	88888.0	12171.490672879801	34.8	2.4	91498.0	12376.754372613203	63.0	1.7888543819998317	229.0	10.099504938362077	114.8	4.915282290977803	315	63.0	61	66	1.7888543819998317	574	114.8	106	121	4.915282290977803	1145	229.0	211	242	10.099504938362077	40	58	116
32400	2886.0	403.2830271657859	62221.6	22878.949299301312	38.4	6.118823416311342	65146.0	23154.73599072121	68.6	3.3823069050575527	255.0	8.94427190999916	127.6	4.317406628984581	343	68.6	65	74	3.3823069050575527	638	127.6	121	134	4.317406628984581	1275	255.0	241	268	8.94427190999916	28	64	130
36000	2930.4	400.8314358929449	79999.2	27576.776776120878	40.2	5.564171097297422	82969.8	27846.500472411248	75.8	4.4	281.4	11.18212859879549	141.0	5.403702434442518	379	75.8	68	80	4.4	705	141.0	132	147	5.403702434442518	1407	281.4	263	294	11.18212859879549	36	67	132
39600	2442.0	746.2634923403396	59999.4	16629.422089778105	33.0	10.21763181955584	62474.4	16555.862231850082	81.2	4.749736834815168	303.4	17.465394355696642	152.0	8.602325267042627	406	81.2	73	86	4.749736834815168	760	152.0	138	161	8.602325267042627	1517	303.4	275	322	17.465394355696642	27	55	110
43200	2841.6	664.5183518910519	77777.0	24342.981345759603	58.8	14.770240350109406	80677.4	24677.44996226312	88.2	5.035871324805669	329.0	18.286607121059937	171.6	5.083306010855534	441	88.2	81	94	5.035871324805669	858	171.6	166	180	5.083306010855534	1645	329.0	304	352	18.286607121059937	35	98	128
46800	2619.6	375.43606646138835	59999.4	20607.835020690556	181.8	53.21428379674014	62800.8	20955.96012021401	93.6	5.314132102234569	352.6	20.035967658189108	232.2	18.48675201326615	468	93.6	88	100	5.314132102234569	1161	232.2	203	260	18.48675201326615	1763	352.6	322	378	20.035967658189108	27	303	118
50400	2242.2	346.7750856102555	46666.2	17777.600000000002	186.0	61.09991816688464	49094.4	17676.583715186596	97.8	5.192301994298868	372.8	21.037110067687532	294.2	14.316424134538623	489	97.8	90	104	5.192301994298868	1471	294.2	270	315	14.316424134538623	1864	372.8	338	400	21.037110067687532	21	310	101
54000	3307.8	417.6905074334345	97776.8	34711.87365959953	83.4	12.499599993599796	101168.0	34856.603299805334	106.6	7.914543574963751	402.6	21.877842672439165	322.0	15.440207252495027	533	106.6	97	117	7.914543574963751	1610	322.0	295	341	15.440207252495027	2013	402.6	365	425	21.877842672439165	44	139	149
57600	2575.2	353.80977940130487	44444.0	17213.087183884243	79.2	10.833282051160673	47098.4	17348.466694206723	110.6	7.472616676907761	425.8	20.855694665965938	348.4	14.732277488562316	553	110.6	100	120	7.472616676907761	1742	348.4	322	363	14.732277488562316	2129	425.8	389	446	20.855694665965938	20	132	116
61200	2708.4	412.9438702777897	62221.6	15071.693688500969	66.6	10.63202708800161	64996.6	15218.25947472312	116.2	7.05407683541936	450.2	20.00399960007998	370.6	17.188368159892317	581	116.2	108	125	7.05407683541936	1853	370.6	341	389	17.188368159892317	2251	450.2	415	474	20.00399960007998	28	111	122
64800	3263.4	468.83540821913186	77777.0	23306.630224037108	83.4	10.287856919689348	81123.8	23603.11067126534	123.2	8.44748483277715	479.6	21.04851538707659	398.4	19.314243448812586	616	123.2	114	135	8.44748483277715	1992	398.4	368	419	19.314243448812586	2398	479.6	445	503	21.04851538707659	35	139	147
68400	2730.6	751.5282030635975	73332.6	34853.845105526016	111.0	25.80697580112788	76174.2	35484.35021470732	129.8	7.359347797189639	504.2	19.913814300630605	435.4	17.67031408888931	649	129.8	121	139	7.359347797189639	2177	435.4	404	451	17.67031408888931	2521	504.2	469	526	19.913814300630605	33	185	123
72000	2730.6	310.79999999999995	75554.8	25723.82476538044	182.4	56.711903512402046	78467.8	25853.36482085069	136.6	6.118823416311342	528.8	19.661129163911212	496.2	19.1666376811375	683	136.6	131	145	6.118823416311342	2481	496.2	475	529	19.1666376811375	2644	528.8	495	554	19.661129163911212	34	304	123
75600	2641.8	446.2144775777675	79999.2	19116.087208422126	245.4	49.23657177342874	82886.4	19374.953673234937	143.8	6.8527366796047255	552.6	21.896118377465903	578.0	21.531372459738837	719	143.8	136	153	6.8527366796047255	2890	578.0	539	602	21.531372459738837	2763	552.6	518	584	21.896118377465903	36	409	119
79200	2841.6	217.5146891591462	79999.2	30143.38737700194	121.2	37.258019271024054	82962.0	30043.92546921923	151.0	7.615773105863909	578.2	22.103393404633596	618.4	25.381883302859936	755	151.0	144	163	7.615773105863909	3092	618.4	573	646	25.381883302859936	2891	578.2	544	612	22.103393404633596	36	202	128
82800	2908.2	309.2102197534875	79999.2	4444.400000000001	117.6	21.74948275247023	83025.0	4611.527859614425	158.2	7.782030583337487	604.4	23.26886331559838	657.6	22.74730753298069	791	158.2	151	170	7.782030583337487	3288	657.6	619	687	22.74730753298069	3022	604.4	571	641	23.26886331559838	36	196	131
86400	2597.4	479.23213581728845	64443.8	23726.603291663978	118.8	15.13142425550219	67160.0	24057.092168423016	164.0	8.602325267042627	627.8	20.33125672456083	697.2	27.271963625672427	820	164.0	156	179	8.602325267042627	3486	697.2	650	729	27.271963625672427	3139	627.8	597	656	20.33125672456083	29	198	117
90000	2686.2	637.2598841916852	82221.4	28631.044190528573	124.8	11.7881296226331	85032.4	28953.217262335456	171.4	8.593020423576334	652.0	21.651789764358973	738.8	27.257292602164288	857	171.4	161	187	8.593020423576334	3694	738.8	696	774	27.257292602164288	3260	652.0	627	683	21.651789764358973	37	208	121
93600	2886.0	336.67966971588885	84443.6	15071.69368850097	152.4	41.67301285004481	87482.0	15031.286265652718	179.0	9.273618495495704	678.0	19.380402472601027	789.6	21.077001684300356	895	179.0	167	195	9.273618495495704	3948	789.6	754	816	21.077001684300356	3390	678.0	658	705	19.380402472601027	38	254	130
