time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
0	244.2	108.7573445795731	53332.8	17777.6	0.0	0.0	53577.0	17863.74893464415	4.8	1.6	2.2	0.9797958971132712	0.0	0.0	24	4.8	3	7	1.6	0	0.0	0	0	0.0	11	2.2	1	4	0.9797958971132712	24	0	11
3600	288.6	205.87433060000464	57777.2	31739.36450781584	0.0	0.0	58065.8	31921.364760298075	10.0	3.521363372331802	4.8	2.4819347291981715	0.0	0.0	50	10.0	4	14	3.521363372331802	0	0.0	0	0	0.0	24	4.8	2	8	2.4819347291981715	26	0	13
7200	555.0	222.0	97776.8	12957.541300725226	0.0	0.0	98331.8	12940.395363357335	18.8	4.3999999999999995	9.8	4.166533331199932	0.0	0.0	94	18.8	11	23	4.3999999999999995	0	0.0	0	0	0.0	49	9.8	4	15	4.166533331199932	44	0	25
10800	421.8	163.13601686935965	82221.4	34853.845105526016	0.0	0.0	82643.2	35005.34758804717	26.2	6.615134163416491	13.6	4.8	0.0	0.0	131	26.2	15	34	6.615134163416491	0	0.0	0	0	0.0	68	13.6	7	19	4.8	37	0	19
14400	488.4	193.5351130932059	86665.8	19116.087208422126	0.0	0.0	87154.2	19250.788590600645	34.0	6.099180272790763	18.0	4.147288270665544	0.0	0.0	170	34.0	25	42	6.099180272790763	0	0.0	0	0	0.0	90	18.0	12	24	4.147288270665544	39	0	22
18000	421.8	163.13601686935965	77777.0	25336.978296553047	0.0	0.0	78198.8	25366.692093373153	41.0	5.176871642217914	21.8	4.955804677345546	0.0	0.0	205	41.0	35	47	5.176871642217914	0	0.0	0	0	0.0	109	21.8	14	27	4.955804677345546	35	0	19
21600	266.4	166.12958797276298	53332.8	8314.711044889053	53.4	30.558795787792423	53652.6	8440.492535391522	45.8	4.791659420284375	24.2	4.534313619501853	17.8	10.186265262597475	229	45.8	41	52	4.791659420284375	89	17.8	0	29	10.186265262597475	121	24.2	19	30	4.534313619501853	24	89	12
25200	421.8	226.39646640351964	82221.4	36242.98518941286	30.6	25.904439773907484	82673.8	36371.31234035968	53.2	5.979966555090422	28.0	3.847076812334269	28.0	3.847076812334269	266	53.2	46	63	5.979966555090422	140	28.0	22	32	3.847076812334269	140	28.0	22	32	3.847076812334269	37	51	19
28800	333.0	121.59440776614689	46666.2	12957.541300725226	9.0	3.286335345030997	47008.2	13074.91649533564	57.4	5.499090833947008	31.0	3.847076812334269	31.0	3.847076812334269	287	57.4	51	66	5.499090833947008	155	31.0	25	35	3.847076812334269	155	31.0	25	35	3.847076812334269	21	15	15
32400	288.6	180.35365258291833	59999.4	18053.23814278203	7.8	4.874423042781577	60295.8	18149.353039709156	62.8	4.308131845707603	33.6	3.8781438859330635	33.6	3.8781438859330635	314	62.8	57	69	4.308131845707603	168	33.6	29	38	3.8781438859330635	168	33.6	29	38	3.8781438859330635	27	13	13
