time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasTotalMean(4)	gasTotalStd(5)	createUserMean(6)	createUserStd(7)	totProposal(8)	avgProposal(9)	minProposal(10)	maxProposal(11)	stdProposal(12)	totVote(13)	avgVote(14)	minVote(15)	maxVote(16)	stdVote(17)	totUser(18)	avgUser(19)	minUser(20)	maxUser(21)	stdUser(22)	totAggrProposal(23)	totAggrVote(24)	totAggrUser(25)
0	2.3552E7	1501444.6376739969	2.3552E7	1501444.6376739969	294.4	18.768057970924964	0	0.0	0	0	0.0	0	0.0	0	0	0.0	1472	294.4	260	310	18.768057970924964	0	0	1472
3600	4.8272E7	779907.6868450522	4.8272E7	779907.6868450522	897.8	16.951696080333672	0	0.0	0	0	0.0	0	0.0	0	0	0.0	4489	897.8	870	922	16.951696080333672	0	0	3017
7200	4.4864E7	1464152.9974698683	4.4864E7	1464152.9974698683	1458.6	23.01825362619849	0	0.0	0	0	0.0	0	0.0	0	0	0.0	7293	1458.6	1435	1495	23.01825362619849	0	0	2804
10800	3.6064E7	866662.5640928538	3.6064E7	866662.5640928538	1909.4	18.478095139921756	0	0.0	0	0	0.0	0	0.0	0	0	0.0	9547	1909.4	1887	1939	18.478095139921756	0	0	2254
14400	2.9856E7	1952655.627600525	2.9856E7	1952655.627600525	2282.6	27.148480620469353	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11413	2282.6	2247	2327	27.148480620469353	0	0	1866
18000	2.3232E7	1447624.2606422429	2.3232E7	1447624.2606422429	2573.0	26.959228475607382	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12865	2573.0	2521	2599	26.959228475607382	0	0	1452
21600	1.856E7	691895.9459340689	1.856E7	691895.9459340689	2805.0	33.88214869219483	0	0.0	0	0	0.0	0	0.0	0	0	0.0	14025	2805.0	2742	2840	33.88214869219483	0	0	1160
25200	1.4656E7	1303189.9324350231	1.4656E7	1303189.9324350231	2988.2	34.34763456193163	0	0.0	0	0	0.0	0	0.0	0	0	0.0	14941	2988.2	2921	3014	34.34763456193163	0	0	916
28800	1.368E7	755566.0129995261	1.368E7	755566.0129995261	3159.2	38.6440163544112	0	0.0	0	0	0.0	0	0.0	0	0	0.0	15796	3159.2	3085	3189	38.6440163544112	0	0	855
32400	1.0896E7	818036.6739945099	1.0896E7	818036.6739945099	3295.4	37.997894678521334	0	0.0	0	0	0.0	0	0.0	0	0	0.0	16477	3295.4	3224	3334	37.997894678521334	0	0	681
36000	8864000.0	968495.7408269796	8864000.0	968495.7408269796	3406.2	33.819520990102745	0	0.0	0	0	0.0	0	0.0	0	0	0.0	17031	3406.2	3351	3442	33.819520990102745	0	0	554
39600	7632000.0	1206489.1213765668	7632000.0	1206489.1213765668	3501.6	24.8	0	0.0	0	0	0.0	0	0.0	0	0	0.0	17508	3501.6	3462	3537	24.8	0	0	477
43200	5904000.0	424527.9731654912	5904000.0	424527.9731654912	3575.4	20.57765778702717	0	0.0	0	0	0.0	0	0.0	0	0	0.0	17877	3575.4	3542	3603	20.57765778702717	0	0	369
46800	5424000.0	688929.6045315516	5424000.0	688929.6045315516	3643.2	20.04395170618808	0	0.0	0	0	0.0	0	0.0	0	0	0.0	18216	3643.2	3617	3665	20.04395170618808	0	0	339
50400	4304000.0	740853.5617785745	4304000.0	740853.5617785745	3697.0	26.570660511172846	0	0.0	0	0	0.0	0	0.0	0	0	0.0	18485	3697.0	3670	3733	26.570660511172846	0	0	269
54000	4144000.0	313534.6870762468	4144000.0	313534.6870762468	3748.8	29.171218692402963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	18744	3748.8	3717	3784	29.171218692402963	0	0	259
57600	3264000.0	204899.97559785115	3264000.0	204899.97559785115	3789.6	31.000645154577025	0	0.0	0	0	0.0	0	0.0	0	0	0.0	18948	3789.6	3758	3829	31.000645154577025	0	0	204
61200	3312000.0	573773.4744653155	3312000.0	573773.4744653155	3831.0	33.14211821836378	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19155	3831.0	3792	3878	33.14211821836378	0	0	207
64800	2832000.0	349078.7876683429	2832000.0	349078.7876683429	3866.4	34.284690460903974	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19332	3866.4	3830	3914	34.284690460903974	0	0	177
68400	2144000.0	249927.98962901294	2144000.0	249927.98962901294	3893.2	32.232902444551904	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19466	3893.2	3858	3937	32.232902444551904	0	0	134
72000	1680000.0	391918.3588453085	1680000.0	391918.3588453085	3914.2	30.570574086856794	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19571	3914.2	3880	3955	30.570574086856794	0	0	105
75600	1680000.0	368347.66186308285	1680000.0	368347.66186308285	3935.2	31.243559336285617	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19676	3935.2	3897	3973	31.243559336285617	0	0	105
79200	1648000.0	235151.0153071851	1648000.0	235151.0153071851	3955.8	29.239699040858817	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19779	3955.8	3917	3991	29.239699040858817	0	0	103
82800	1424000.0	412291.159255204	1424000.0	412291.159255204	3973.6	31.03932988967384	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19868	3973.6	3935	4014	31.03932988967384	0	0	89
86400	1472000.0	119733.03637676612	1472000.0	119733.03637676612	3992.0	30.245660845813898	0	0.0	0	0	0.0	0	0.0	0	0	0.0	19960	3992.0	3954	4032	30.245660845813898	0	0	92
90000	1184000.0	288000.0	1184000.0	288000.0	4006.8	30.168858115613194	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20034	4006.8	3973	4051	30.168858115613194	0	0	74
93600	992000.0	279885.6909525744	992000.0	279885.6909525744	4019.2	27.110145702301196	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20096	4019.2	3987	4058	27.110145702301196	0	0	62
97200	1056000.0	244752.93665245367	1056000.0	244752.93665245367	4032.4	24.621941434419828	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20162	4032.4	4001	4067	24.621941434419828	0	0	66
100800	864000.0	185213.39044464362	864000.0	185213.39044464362	4043.2	26.24042682579687	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20216	4043.2	4008	4081	26.24042682579687	0	0	54
104400	816000.0	170833.25203250098	816000.0	170833.25203250098	4053.4	25.476263462289754	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20267	4053.4	4021	4091	25.476263462289754	0	0	51
108000	720000.0	368347.66186308285	720000.0	368347.66186308285	4062.4	24.67063031217484	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20312	4062.4	4037	4097	24.67063031217484	0	0	45
111600	688000.0	129984.61447417537	688000.0	129984.61447417537	4071.0	23.50319127267614	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20355	4071.0	4045	4104	23.50319127267614	0	0	43
115200	592000.0	206145.579627602	592000.0	206145.579627602	4078.4	21.94174104304396	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20392	4078.4	4051	4109	21.94174104304396	0	0	37
118800	416000.0	185213.39044464362	416000.0	185213.39044464362	4083.6	22.878811157925142	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20418	4083.6	4054	4117	22.878811157925142	0	0	26
122400	640000.0	182428.06801586208	640000.0	182428.06801586208	4091.6	23.70316434571553	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20458	4091.6	4058	4125	23.70316434571553	0	0	40
126000	384000.0	217034.55946000858	384000.0	217034.55946000858	4096.4	24.87247474619283	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20482	4096.4	4061	4134	24.87247474619283	0	0	24
129600	368000.0	179599.55456514918	368000.0	179599.55456514918	4101.0	25.13961017995307	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20505	4101.0	4064	4138	25.13961017995307	0	0	23
133200	304000.0	128000.0	304000.0	128000.0	4104.8	25.85652722234755	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20524	4104.8	4066	4143	25.85652722234755	0	0	19
136800	416000.0	93295.23031752481	416000.0	93295.23031752481	4110.0	25.752669764511797	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20550	4110.0	4071	4147	25.752669764511797	0	0	26
140400	272000.0	96000.0	272000.0	96000.0	4113.4	25.710698162438142	0	0.0	0	0	0.0	0	0.0	0	0	0.0	20567	4113.4	4076	4151	25.710698162438142	0	0	17
