time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
550800	0.0	0.0	8888.8	8314.711044889053	2532.6	53.779550016711745	11421.4	8324.660776271907	81.0	6.723094525588644	2512.8	46.41723817721171	82068.6	8159.080894316467	405	81.0	71	88	6.723094525588644	410343	82068.6	67973	90337	8159.080894316467	12564	2512.8	2438	2555	46.41723817721171	4	4221	0
554400	0.0	0.0	11111.0	9937.980519200066	2104.8	917.1262508509938	13215.8	10473.035689808376	82.0	6.723094525588644	2512.8	46.41723817721171	82770.2	8084.915445445302	410	82.0	73	90	6.723094525588644	413851	82770.2	68856	91155	8084.915445445302	12564	2512.8	2438	2555	46.41723817721171	5	3508	0
558000	0.0	0.0	4444.4	5443.2561064127785	2016.6	1009.2873921733096	6461.0	5956.703484310764	82.4	6.6513156593263565	2512.8	46.41723817721171	83442.4	8050.21481949395	412	82.4	73	90	6.6513156593263565	417212	83442.4	69669	92006	8050.21481949395	12564	2512.8	2438	2555	46.41723817721171	2	3361	0
561600	0.0	0.0	2222.2	4444.4	2299.2	454.79683376206566	4521.4	3992.6062966438353	82.6	6.770524351924303	2512.8	46.41723817721171	84208.8	8023.246983609566	413	82.6	73	90	6.770524351924303	421044	84208.8	70541	92847	8023.246983609566	12564	2512.8	2438	2555	46.41723817721171	1	3832	0
565200	0.0	0.0	6666.6	5443.2561064127785	2334.6	378.3446048247549	9001.2	5293.159034074076	83.2	6.8527366796047255	2512.8	46.41723817721171	84987.0	7985.119235177393	416	83.2	74	91	6.8527366796047255	424935	84987.0	71354	93709	7985.119235177393	12564	2512.8	2438	2555	46.41723817721171	3	3891	0
568800	0.0	0.0	0.0	0.0	2428.8	208.64649529766848	2428.8	208.64649529766848	83.2	6.8527366796047255	2512.8	46.41723817721171	85796.6	8003.421558308672	416	83.2	74	91	6.8527366796047255	428983	85796.6	72192	94564	8003.421558308672	12564	2512.8	2438	2555	46.41723817721171	0	4048	0
572400	0.0	0.0	6666.6	5443.2561064127785	2391.6	178.2454487497507	9058.2	5415.977451947156	83.8	6.910861017268398	2512.8	46.41723817721171	86593.8	8022.033393099284	419	83.8	74	91	6.910861017268398	432969	86593.8	72991	95375	8022.033393099284	12564	2512.8	2438	2555	46.41723817721171	3	3986	0
576000	0.0	0.0	8888.8	8314.711044889053	2392.2	217.5825360639038	11281.0	8430.919854915002	84.6	6.3118935352238	2512.8	46.41723817721171	87391.2	7986.795838131834	423	84.6	76	91	6.3118935352238	436956	87391.2	73846	96196	7986.795838131834	12564	2512.8	2438	2555	46.41723817721171	4	3987	0
579600	0.0	0.0	13333.2	12957.541300725226	2415.6	101.86579406258019	15748.8	12900.087912878733	85.8	6.9397406291589885	2512.8	46.41723817721171	88196.4	7972.729434766992	429	85.8	77	94	6.9397406291589885	440982	88196.4	74671	97011	7972.729434766992	12564	2512.8	2438	2555	46.41723817721171	6	4026	0
583200	0.0	0.0	2222.2	4444.4	2549.4	54.179700995852684	4771.6	4433.015659796388	86.0	7.0710678118654755	2512.8	46.41723817721171	89046.2	7965.627568497036	430	86.0	77	94	7.0710678118654755	445231	89046.2	75542	97880	7965.627568497036	12564	2512.8	2438	2555	46.41723817721171	1	4249	0
